Time,Sample number,Temperature,Humidity,Sensor response,PM response,Temperature MFC
2020-05-28 09:36:57.843060,6168,37,34,16,69,34
2020-05-28 09:36:57.843072,6169,8,16,79,34,20
2020-05-28 09:36:57.843081,6170,39,61,6,40,32
2020-05-28 09:36:57.843089,6171,15,52,69,89,9
2020-05-28 09:36:57.843097,6172,18,26,88,80,18
2020-05-28 09:36:57.843104,6173,36,49,76,89,32
2020-05-28 09:36:57.843113,6174,36,34,22,27,27
2020-05-28 09:36:57.843120,6175,0,43,11,77,11
2020-05-28 09:36:57.843128,6176,27,36,80,70,39
2020-05-28 09:36:57.843136,6177,12,73,28,67,9
2020-05-28 09:36:57.843145,6178,20,40,49,46,1
2020-05-28 09:36:57.843153,6179,3,87,68,65,35
2020-05-28 09:36:57.843160,6180,2,81,4,96,16
2020-05-28 09:36:57.843168,6181,37,76,4,64,29
2020-05-28 09:36:57.843176,6182,28,59,68,80,27
2020-05-28 09:36:57.843184,6183,20,85,80,100,36
2020-05-28 09:36:57.843192,6184,5,55,52,3,12
2020-05-28 09:36:57.843200,6185,14,40,95,78,1
2020-05-28 09:36:57.843208,6186,15,61,25,70,40
2020-05-28 09:36:57.843216,6187,34,86,12,0,13
2020-05-28 09:36:57.843224,6188,15,83,65,78,8
2020-05-28 09:36:57.843232,6189,19,74,44,83,0
2020-05-28 09:36:57.843240,6190,37,66,54,15,13
2020-05-28 09:36:57.843248,6191,13,56,43,26,12
2020-05-28 09:36:57.843256,6192,24,65,14,21,35
2020-05-28 09:36:57.843263,6193,12,29,65,77,21
2020-05-28 09:36:57.843271,6194,19,90,26,57,34
2020-05-28 09:36:57.843279,6195,38,34,67,46,9
2020-05-28 09:36:57.843287,6196,8,85,67,31,22
2020-05-28 09:36:57.843295,6197,25,30,36,7,34
2020-05-28 09:36:57.843303,6198,15,46,39,85,33
2020-05-28 09:36:57.843311,6199,7,30,6,52,17
2020-05-28 09:36:57.843319,6200,17,50,54,100,6
2020-05-28 09:36:57.843327,6201,19,84,70,43,40
2020-05-28 09:36:57.843335,6202,6,90,29,76,28
2020-05-28 09:36:57.843343,6203,24,71,68,93,0
2020-05-28 09:36:57.843351,6204,36,32,48,18,0
2020-05-28 09:36:57.843359,6205,24,39,70,89,40
2020-05-28 09:36:57.843367,6206,17,39,54,18,36
2020-05-28 09:36:57.843375,6207,28,70,70,89,31
2020-05-28 09:36:57.843383,6208,19,52,79,23,35
2020-05-28 09:36:57.843391,6209,32,72,76,51,24
2020-05-28 09:36:57.843399,6210,20,73,10,7,40
2020-05-28 09:36:57.843407,6211,20,34,36,64,10
2020-05-28 09:36:57.843414,6212,11,56,84,73,3
2020-05-28 09:36:57.843422,6213,38,88,56,11,26
2020-05-28 09:36:57.843430,6214,2,62,64,84,21
2020-05-28 09:36:57.843438,6215,32,22,87,51,10
2020-05-28 09:36:57.843446,6216,40,84,61,95,13
2020-05-28 09:36:57.843454,6217,13,67,93,73,16
2020-05-28 09:36:57.843462,6218,18,62,73,88,31
2020-05-28 09:36:57.843470,6219,13,77,59,0,9
2020-05-28 09:36:57.843478,6220,27,20,68,78,36
2020-05-28 09:36:57.843486,6221,12,69,7,40,37
2020-05-28 09:36:57.843494,6222,24,74,7,81,25
2020-05-28 09:36:57.843502,6223,5,22,86,79,32
2020-05-28 09:36:57.843510,6224,34,75,86,90,31
2020-05-28 09:36:57.843517,6225,18,61,56,62,29
2020-05-28 09:36:57.843525,6226,39,68,2,36,40
2020-05-28 09:36:57.843533,6227,25,22,4,3,13
2020-05-28 09:36:57.843541,6228,5,67,31,98,15
2020-05-28 09:36:57.843549,6229,18,41,73,71,23
2020-05-28 09:36:57.843557,6230,37,32,65,76,25
2020-05-28 09:36:57.843565,6231,11,35,3,45,32
2020-05-28 09:36:57.843573,6232,25,21,38,22,3
2020-05-28 09:36:57.843581,6233,15,76,96,19,40
2020-05-28 09:36:57.843589,6234,14,43,57,95,8
2020-05-28 09:36:57.843597,6235,40,70,41,69,3
2020-05-28 09:36:57.843604,6236,35,44,89,94,32
2020-05-28 09:36:57.843612,6237,10,62,2,57,2
2020-05-28 09:36:57.843620,6238,34,25,59,79,35
2020-05-28 09:36:57.843628,6239,32,75,96,4,39
2020-05-28 09:36:57.843636,6240,39,89,35,9,6
2020-05-28 09:36:57.843645,6241,12,73,68,68,18
2020-05-28 09:36:57.843653,6242,27,23,88,80,24
2020-05-28 09:36:57.843661,6243,26,90,90,5,22
2020-05-28 09:36:57.843669,6244,32,15,30,42,5
2020-05-28 09:36:57.843676,6245,1,27,67,35,18
2020-05-28 09:36:57.843684,6246,16,63,22,42,39
2020-05-28 09:36:57.843692,6247,18,31,50,61,40
2020-05-28 09:36:57.843700,6248,8,61,45,5,27
2020-05-28 09:36:57.843708,6249,8,44,5,57,16
2020-05-28 09:36:57.843716,6250,35,87,73,8,21
2020-05-28 09:36:57.843724,6251,36,67,32,39,32
2020-05-28 09:36:57.843732,6252,18,26,4,44,12
2020-05-28 09:36:57.843749,6253,26,48,49,19,7
2020-05-28 09:36:57.843766,6254,27,80,57,25,19
2020-05-28 09:36:57.843777,6255,34,69,99,57,18
2020-05-28 09:36:57.843786,6256,16,43,14,33,2
2020-05-28 09:36:57.843794,6257,8,18,29,0,33
2020-05-28 09:36:57.843802,6258,24,89,73,72,36
2020-05-28 09:36:57.843809,6259,18,76,82,27,36
2020-05-28 09:36:57.843817,6260,8,16,38,93,35
2020-05-28 09:36:57.843825,6261,39,73,77,54,1
2020-05-28 09:36:57.843833,6262,3,18,43,87,4
2020-05-28 09:36:57.843841,6263,16,76,4,37,25
2020-05-28 09:36:57.843849,6264,36,72,97,50,8
2020-05-28 09:36:57.843857,6265,6,69,25,93,20
2020-05-28 09:36:57.843864,6266,10,70,43,75,10
2020-05-28 09:36:57.843872,6267,14,63,43,3,36
2020-05-28 09:36:57.843880,6268,39,16,56,8,20
2020-05-28 09:36:57.843888,6269,32,56,50,23,28
2020-05-28 09:36:57.843896,6270,13,28,30,23,31
2020-05-28 09:36:57.843904,6271,3,36,77,7,7
2020-05-28 09:36:57.843912,6272,10,56,50,20,10
2020-05-28 09:36:57.843920,6273,34,49,11,36,32
2020-05-28 09:36:57.843927,6274,17,64,30,76,1
2020-05-28 09:36:57.843935,6275,38,15,63,17,15
2020-05-28 09:36:57.843943,6276,32,16,35,80,33
2020-05-28 09:36:57.843951,6277,34,82,83,58,19
2020-05-28 09:36:57.843959,6278,10,47,62,97,18
2020-05-28 09:36:57.843967,6279,26,36,46,73,13
2020-05-28 09:36:57.843975,6280,30,88,18,2,23
2020-05-28 09:36:57.843983,6281,16,78,33,98,11
2020-05-28 09:36:57.843991,6282,11,82,38,27,39
2020-05-28 09:36:57.843999,6283,13,59,53,68,14
2020-05-28 09:36:57.844007,6284,39,81,53,5,22
2020-05-28 09:36:57.844014,6285,6,54,92,81,16
2020-05-28 09:36:57.844022,6286,28,75,23,67,11
2020-05-28 09:36:57.844030,6287,11,24,14,94,28
2020-05-28 09:36:57.844038,6288,2,35,59,80,28
2020-05-28 09:36:57.844046,6289,31,49,64,89,38
2020-05-28 09:36:57.844054,6290,2,72,24,41,28
2020-05-28 09:36:57.844062,6291,4,56,5,74,27
2020-05-28 09:36:57.844070,6292,18,56,64,55,9
2020-05-28 09:36:57.844077,6293,15,35,22,19,0
2020-05-28 09:36:57.844085,6294,37,75,31,73,25
2020-05-28 09:36:57.844093,6295,37,50,100,43,34
2020-05-28 09:36:57.844101,6296,34,27,32,33,17
2020-05-28 09:36:57.844109,6297,25,26,100,61,40
2020-05-28 09:36:57.844117,6298,22,32,64,79,10
2020-05-28 09:36:57.844125,6299,21,90,81,66,2
2020-05-28 09:36:57.844133,6300,11,73,56,78,23
2020-05-28 09:36:57.844141,6301,2,42,97,61,28
2020-05-28 09:36:57.844149,6302,39,34,53,92,19
2020-05-28 09:36:57.844157,6303,30,49,20,35,27
2020-05-28 09:36:57.844165,6304,19,15,100,38,30
2020-05-28 09:36:57.844173,6305,3,78,5,10,40
2020-05-28 09:36:57.844181,6306,18,68,39,60,29
2020-05-28 09:36:57.844189,6307,27,47,44,89,36
2020-05-28 09:36:57.844197,6308,3,24,59,26,31
2020-05-28 09:36:57.844205,6309,34,33,30,88,11
2020-05-28 09:36:57.844213,6310,14,29,69,47,32
2020-05-28 09:36:57.844221,6311,0,28,96,79,39
2020-05-28 09:36:57.844229,6312,32,65,58,60,26
2020-05-28 09:36:57.844236,6313,22,77,25,98,25
2020-05-28 09:36:57.844244,6314,2,33,20,90,9
2020-05-28 09:36:57.844252,6315,0,37,6,2,5
2020-05-28 09:36:57.844260,6316,28,89,48,27,19
2020-05-28 09:36:57.844268,6317,6,85,54,1,14
2020-05-28 09:36:57.844276,6318,29,57,8,100,19
2020-05-28 09:36:57.844284,6319,16,16,88,13,1
2020-05-28 09:36:57.844292,6320,13,19,76,65,7
2020-05-28 09:36:57.844300,6321,19,35,30,62,21
2020-05-28 09:36:57.844307,6322,12,51,10,36,6
2020-05-28 09:36:57.844315,6323,2,23,56,32,18
2020-05-28 09:36:57.844323,6324,34,36,51,75,21
2020-05-28 09:36:57.844331,6325,18,40,56,9,11
2020-05-28 09:36:57.844339,6326,27,27,14,0,5
2020-05-28 09:36:57.844347,6327,17,40,39,31,12
2020-05-28 09:36:57.844354,6328,29,50,30,94,39
2020-05-28 09:36:57.844362,6329,31,50,90,65,9
2020-05-28 09:36:57.844370,6330,8,52,76,43,35
2020-05-28 09:36:57.844378,6331,22,44,78,80,0
2020-05-28 09:36:57.844386,6332,33,68,31,36,16
2020-05-28 09:36:57.844394,6333,15,37,37,66,8
2020-05-28 09:36:57.844402,6334,34,56,5,85,15
2020-05-28 09:36:57.844409,6335,39,75,81,44,7
2020-05-28 09:36:57.844417,6336,7,48,21,61,15
2020-05-28 09:36:57.844425,6337,5,42,19,18,8
2020-05-28 09:36:57.844433,6338,0,46,83,99,21
2020-05-28 09:36:57.844448,6339,6,74,7,66,32
2020-05-28 09:36:57.844465,6340,3,58,34,34,9
2020-05-28 09:36:57.844476,6341,2,37,14,21,13
2020-05-28 09:36:57.844484,6342,26,28,53,4,14
2020-05-28 09:36:57.844492,6343,33,41,41,16,31
2020-05-28 09:36:57.844500,6344,5,61,86,63,6
2020-05-28 09:36:57.844508,6345,27,33,19,44,2
2020-05-28 09:36:57.844516,6346,19,29,28,97,7
2020-05-28 09:36:57.844524,6347,18,67,60,52,27
2020-05-28 09:36:57.844531,6348,29,62,86,63,31
2020-05-28 09:36:57.844539,6349,11,42,65,66,3
2020-05-28 09:36:57.844547,6350,32,62,91,53,21
2020-05-28 09:36:57.844555,6351,18,44,46,91,0
2020-05-28 09:36:57.844563,6352,38,54,14,72,6
2020-05-28 09:36:57.844571,6353,0,58,100,60,21
2020-05-28 09:36:57.844578,6354,21,32,50,60,29
2020-05-28 09:36:57.844586,6355,7,70,17,32,7
2020-05-28 09:36:57.844594,6356,38,19,27,35,13
2020-05-28 09:36:57.844602,6357,20,33,53,6,5
2020-05-28 09:36:57.844610,6358,9,80,20,45,36
2020-05-28 09:36:57.844618,6359,15,60,64,75,29
2020-05-28 09:36:57.844625,6360,37,30,45,40,26
2020-05-28 09:36:57.844633,6361,0,56,1,73,2
2020-05-28 09:36:57.844641,6362,40,66,19,97,19
2020-05-28 09:36:57.844649,6363,30,75,10,22,1
2020-05-28 09:36:57.844657,6364,31,29,62,24,13
2020-05-28 09:36:57.844665,6365,33,81,7,96,34
2020-05-28 09:36:57.844673,6366,4,85,45,99,22
2020-05-28 09:36:57.844681,6367,39,20,85,33,8
2020-05-28 09:36:57.844689,6368,31,55,1,53,29
2020-05-28 09:36:57.844697,6369,24,31,16,64,18
2020-05-28 09:36:57.844705,6370,13,46,81,76,11
2020-05-28 09:36:57.844713,6371,19,24,34,70,2
2020-05-28 09:36:57.844721,6372,32,79,99,76,33
2020-05-28 09:36:57.844728,6373,36,49,23,66,35
2020-05-28 09:36:57.844736,6374,0,90,46,59,21
2020-05-28 09:36:57.844744,6375,9,39,67,100,4
2020-05-28 09:36:57.844752,6376,18,47,38,76,25
2020-05-28 09:36:57.844760,6377,4,56,87,63,35
2020-05-28 09:36:57.844768,6378,29,39,60,12,12
2020-05-28 09:36:57.844776,6379,25,27,6,43,40
2020-05-28 09:36:57.844784,6380,16,32,58,60,14
2020-05-28 09:36:57.844792,6381,0,48,86,77,38
2020-05-28 09:36:57.844800,6382,34,28,56,79,25
2020-05-28 09:36:57.844808,6383,10,35,41,68,34
2020-05-28 09:36:57.844816,6384,25,87,13,7,24
2020-05-28 09:36:57.844828,6385,2,87,12,36,28
2020-05-28 09:36:57.844836,6386,36,49,9,27,18
2020-05-28 09:36:57.844844,6387,11,50,26,8,9
2020-05-28 09:36:57.844852,6388,20,87,99,34,2
2020-05-28 09:36:57.844860,6389,37,23,60,13,1
2020-05-28 09:36:57.844868,6390,10,60,92,78,36
2020-05-28 09:36:57.844876,6391,35,65,100,17,12
2020-05-28 09:36:57.844884,6392,32,67,40,69,35
2020-05-28 09:36:57.844892,6393,24,51,61,18,20
2020-05-28 09:36:57.844900,6394,10,79,8,11,29
2020-05-28 09:36:57.844908,6395,17,87,11,19,39
2020-05-28 09:36:57.844916,6396,30,55,98,56,14
2020-05-28 09:36:57.844923,6397,4,28,32,90,30
2020-05-28 09:36:57.844931,6398,37,61,95,53,24
2020-05-28 09:36:57.844939,6399,5,32,100,53,26
2020-05-28 09:36:57.844947,6400,13,48,58,51,27
2020-05-28 09:36:57.844955,6401,29,17,51,39,15
2020-05-28 09:36:57.844963,6402,32,40,94,52,33
2020-05-28 09:36:57.844971,6403,39,39,44,41,25
2020-05-28 09:36:57.844979,6404,37,78,3,96,2
2020-05-28 09:36:57.844986,6405,18,18,88,21,25
2020-05-28 09:36:57.844994,6406,15,57,36,92,5
2020-05-28 09:36:57.845002,6407,31,71,95,85,34
2020-05-28 09:36:57.845010,6408,37,27,28,27,2
2020-05-28 09:36:57.845018,6409,8,15,3,29,16
2020-05-28 09:36:57.845026,6410,23,44,12,91,36
2020-05-28 09:36:57.845034,6411,3,37,30,57,15
2020-05-28 09:36:57.845042,6412,9,52,63,80,18
2020-05-28 09:36:57.845050,6413,18,55,25,44,11
2020-05-28 09:36:57.845058,6414,19,87,82,97,38
2020-05-28 09:36:57.845065,6415,20,39,55,91,35
2020-05-28 09:36:57.845073,6416,15,32,64,24,15
2020-05-28 09:36:57.845081,6417,8,26,52,89,40
2020-05-28 09:36:57.845089,6418,34,86,37,67,31
2020-05-28 09:36:57.845097,6419,3,35,25,1,25
2020-05-28 09:36:57.845105,6420,15,40,82,50,33
2020-05-28 09:36:57.845112,6421,27,61,71,1,40
2020-05-28 09:36:57.845120,6422,31,58,17,90,26
2020-05-28 09:36:57.845128,6423,5,71,7,70,35
2020-05-28 09:36:57.845136,6424,11,30,18,17,12
2020-05-28 09:36:57.845144,6425,11,28,53,62,5
2020-05-28 09:36:57.845165,6426,30,28,72,68,26
2020-05-28 09:36:57.845182,6427,7,82,90,34,3
2020-05-28 09:36:57.845194,6428,15,40,46,60,27
2020-05-28 09:36:57.845202,6429,19,38,99,19,28
2020-05-28 09:36:57.845210,6430,25,90,87,32,38
2020-05-28 09:36:57.845218,6431,8,48,47,46,11
2020-05-28 09:36:57.845226,6432,35,41,50,74,31
2020-05-28 09:36:57.845233,6433,16,51,49,96,16
2020-05-28 09:36:57.845241,6434,15,40,1,64,11
2020-05-28 09:36:57.845249,6435,40,25,80,85,9
2020-05-28 09:36:57.845257,6436,3,47,74,9,28
2020-05-28 09:36:57.845265,6437,1,36,79,48,23
2020-05-28 09:36:57.845273,6438,12,75,77,30,2
2020-05-28 09:36:57.845281,6439,23,72,30,2,17
2020-05-28 09:36:57.845289,6440,26,53,51,14,23
2020-05-28 09:36:57.845297,6441,32,24,33,97,23
2020-05-28 09:36:57.845305,6442,10,49,4,62,36
2020-05-28 09:36:57.845313,6443,31,87,75,41,5
2020-05-28 09:36:57.845321,6444,34,37,18,10,35
2020-05-28 09:36:57.845328,6445,35,67,24,43,22
2020-05-28 09:36:57.845336,6446,6,76,84,99,14
2020-05-28 09:36:57.845344,6447,31,20,57,72,30
2020-05-28 09:36:57.845352,6448,18,80,35,39,11
2020-05-28 09:36:57.845360,6449,20,28,45,74,9
2020-05-28 09:36:57.845368,6450,5,55,63,67,16
2020-05-28 09:36:57.845376,6451,4,64,54,54,18
2020-05-28 09:36:57.845384,6452,12,83,71,85,39
2020-05-28 09:36:57.845392,6453,31,86,99,53,13
2020-05-28 09:36:57.845399,6454,22,60,87,56,28
2020-05-28 09:36:57.845407,6455,9,29,15,77,21
2020-05-28 09:36:57.845415,6456,15,27,15,17,17
2020-05-28 09:36:57.845423,6457,13,34,6,50,26
2020-05-28 09:36:57.845431,6458,24,34,35,85,37
2020-05-28 09:36:57.845439,6459,10,70,52,100,36
2020-05-28 09:36:57.845447,6460,24,64,41,13,10
2020-05-28 09:36:57.845454,6461,22,69,88,3,36
2020-05-28 09:36:57.845462,6462,23,15,29,38,9
2020-05-28 09:36:57.845470,6463,27,83,46,99,29
2020-05-28 09:36:57.845478,6464,5,23,27,27,1
2020-05-28 09:36:57.845486,6465,22,88,20,39,19
2020-05-28 09:36:57.845494,6466,14,27,55,25,12
2020-05-28 09:36:57.845502,6467,21,38,1,10,0
2020-05-28 09:36:57.845510,6468,15,63,6,49,14
2020-05-28 09:36:57.845518,6469,7,48,88,5,25
2020-05-28 09:36:57.845525,6470,26,55,3,39,18
2020-05-28 09:36:57.845533,6471,1,15,34,41,21
2020-05-28 09:36:57.845541,6472,13,80,26,51,12
2020-05-28 09:36:57.845549,6473,36,40,90,87,40
2020-05-28 09:36:57.845557,6474,38,19,16,13,40
2020-05-28 09:36:57.845565,6475,3,69,55,64,36
2020-05-28 09:36:57.845573,6476,28,76,68,18,15
2020-05-28 09:36:57.845581,6477,24,28,76,8,8
2020-05-28 09:36:57.845588,6478,4,42,14,74,8
2020-05-28 09:36:57.845596,6479,27,37,81,96,31
2020-05-28 09:36:57.845604,6480,17,35,55,63,1
2020-05-28 09:36:57.845612,6481,40,37,72,97,3
2020-05-28 09:36:57.845620,6482,19,24,6,97,37
2020-05-28 09:36:57.845628,6483,27,19,34,10,14
2020-05-28 09:36:57.845635,6484,2,22,19,96,4
2020-05-28 09:36:57.845643,6485,9,48,52,68,35
2020-05-28 09:36:57.845651,6486,25,53,96,46,8
2020-05-28 09:36:57.845659,6487,8,15,92,80,12
2020-05-28 09:36:57.845667,6488,6,89,16,73,17
2020-05-28 09:36:57.845675,6489,12,77,14,5,27
2020-05-28 09:36:57.845683,6490,16,72,68,79,25
2020-05-28 09:36:57.845691,6491,10,90,45,81,37
2020-05-28 09:36:57.845699,6492,29,23,47,89,36
2020-05-28 09:36:57.845707,6493,39,77,90,79,4
2020-05-28 09:36:57.845715,6494,11,90,12,16,0
2020-05-28 09:36:57.845723,6495,9,60,8,39,28
2020-05-28 09:36:57.845731,6496,7,84,66,69,10
2020-05-28 09:36:57.845739,6497,22,48,79,86,30
2020-05-28 09:36:57.845747,6498,11,89,78,40,20
2020-05-28 09:36:57.845755,6499,11,75,29,20,3
2020-05-28 09:36:57.845763,6500,40,48,21,29,18
2020-05-28 09:36:57.845770,6501,22,18,17,30,30
2020-05-28 09:36:57.845778,6502,38,45,4,84,24
2020-05-28 09:36:57.845786,6503,3,23,77,71,12
2020-05-28 09:36:57.845794,6504,10,83,60,37,37
2020-05-28 09:36:57.845802,6505,34,63,18,11,32
2020-05-28 09:36:57.845810,6506,26,50,28,6,36
2020-05-28 09:36:57.845818,6507,9,35,78,36,0
2020-05-28 09:36:57.845826,6508,13,21,99,44,21
2020-05-28 09:36:57.845834,6509,21,22,60,22,15
2020-05-28 09:36:57.845842,6510,35,23,81,19,6
2020-05-28 09:36:57.845850,6511,9,79,58,62,15
2020-05-28 09:36:57.845864,6512,3,63,2,36,40
2020-05-28 09:36:57.845881,6513,13,42,67,69,0
2020-05-28 09:36:57.845892,6514,36,48,47,0,24
2020-05-28 09:36:57.845900,6515,13,40,91,61,12
2020-05-28 09:36:57.845908,6516,7,54,24,91,37
2020-05-28 09:36:57.845916,6517,40,62,68,47,32
2020-05-28 09:36:57.845924,6518,19,83,27,17,33
2020-05-28 09:36:57.845932,6519,13,81,39,95,9
2020-05-28 09:36:57.845940,6520,6,67,74,84,14
2020-05-28 09:36:57.845947,6521,40,57,93,22,5
2020-05-28 09:36:57.845955,6522,37,71,86,64,0
2020-05-28 09:36:57.845963,6523,2,39,40,96,18
2020-05-28 09:36:57.845971,6524,39,60,7,43,34
2020-05-28 09:36:57.845979,6525,5,46,55,37,30
2020-05-28 09:36:57.845987,6526,21,82,98,43,17
2020-05-28 09:36:57.845995,6527,9,31,61,47,34
2020-05-28 09:36:57.846003,6528,22,43,89,51,38
2020-05-28 09:36:57.846011,6529,10,79,16,37,10
2020-05-28 09:36:57.846019,6530,37,44,31,10,32
2020-05-28 09:36:57.846026,6531,18,65,6,73,9
2020-05-28 09:36:57.846034,6532,19,29,7,40,2
2020-05-28 09:36:57.846042,6533,17,85,55,65,34
2020-05-28 09:36:57.846050,6534,11,86,17,20,37
2020-05-28 09:36:57.846058,6535,24,74,8,40,8
2020-05-28 09:36:57.846066,6536,26,87,13,15,19
2020-05-28 09:36:57.846074,6537,32,61,33,35,17
2020-05-28 09:36:57.846082,6538,14,70,10,45,21
2020-05-28 09:36:57.846089,6539,2,75,14,4,5
2020-05-28 09:36:57.846097,6540,12,82,67,91,34
2020-05-28 09:36:57.846105,6541,1,26,30,75,12
2020-05-28 09:36:57.846113,6542,29,68,19,8,29
2020-05-28 09:36:57.846121,6543,33,42,60,82,39
2020-05-28 09:36:57.846129,6544,23,31,45,88,18
2020-05-28 09:36:57.846137,6545,30,27,12,43,32
2020-05-28 09:36:57.846145,6546,31,75,3,37,7
2020-05-28 09:36:57.846152,6547,36,77,76,72,29
2020-05-28 09:36:57.846160,6548,13,80,53,100,16
2020-05-28 09:36:57.846168,6549,19,80,42,94,28
2020-05-28 09:36:57.846176,6550,11,22,97,68,24
2020-05-28 09:36:57.846184,6551,5,34,2,78,38
2020-05-28 09:36:57.846192,6552,20,61,74,6,34
2020-05-28 09:36:57.846200,6553,19,41,100,5,1
2020-05-28 09:36:57.846208,6554,39,86,16,45,1
2020-05-28 09:36:57.846216,6555,12,26,41,4,7
2020-05-28 09:36:57.846224,6556,22,35,42,24,1
2020-05-28 09:36:57.846232,6557,32,42,81,22,12
2020-05-28 09:36:57.846240,6558,27,44,66,42,39
2020-05-28 09:36:57.846248,6559,32,39,21,46,12
2020-05-28 09:36:57.846256,6560,13,57,28,5,29
2020-05-28 09:36:57.846263,6561,23,78,23,90,16
2020-05-28 09:36:57.846271,6562,34,26,86,60,32
2020-05-28 09:36:57.846279,6563,27,83,1,61,18
2020-05-28 09:36:57.846287,6564,12,19,73,67,33
2020-05-28 09:36:57.846295,6565,7,45,97,47,20
2020-05-28 09:36:57.846303,6566,17,68,60,46,13
2020-05-28 09:36:57.846311,6567,18,86,12,67,33
2020-05-28 09:36:57.846318,6568,21,50,15,35,19
2020-05-28 09:36:57.846326,6569,6,25,75,25,9
2020-05-28 09:36:57.846334,6570,11,62,70,0,18
2020-05-28 09:36:57.846342,6571,11,65,65,80,3
2020-05-28 09:36:57.846350,6572,32,24,55,93,36
2020-05-28 09:36:57.846358,6573,29,67,71,91,25
2020-05-28 09:36:57.846366,6574,16,90,57,96,30
2020-05-28 09:36:57.846374,6575,20,17,37,63,17
2020-05-28 09:36:57.846382,6576,31,81,75,89,19
2020-05-28 09:36:57.846389,6577,27,50,87,76,33
2020-05-28 09:36:57.846397,6578,33,66,42,70,16
2020-05-28 09:36:57.846405,6579,19,68,93,98,20
2020-05-28 09:36:57.846413,6580,21,61,69,26,11
2020-05-28 09:36:57.846421,6581,1,73,19,87,21
2020-05-28 09:36:57.846429,6582,5,42,51,83,40
2020-05-28 09:36:57.846437,6583,38,37,26,8,2
2020-05-28 09:36:57.846445,6584,22,62,23,94,28
2020-05-28 09:36:57.846452,6585,37,35,74,73,19
2020-05-28 09:36:57.846460,6586,31,38,86,8,21
2020-05-28 09:36:57.846468,6587,30,42,85,65,36
2020-05-28 09:36:57.846476,6588,14,84,79,12,4
2020-05-28 09:36:57.846484,6589,40,27,95,0,1
2020-05-28 09:36:57.846492,6590,5,27,41,44,1
2020-05-28 09:36:57.846500,6591,29,31,23,83,17
2020-05-28 09:36:57.846508,6592,35,84,91,7,8
2020-05-28 09:36:57.846515,6593,24,29,43,61,8
2020-05-28 09:36:57.846523,6594,7,61,25,69,4
2020-05-28 09:36:57.846531,6595,15,60,66,70,32
2020-05-28 09:36:57.846539,6596,1,57,57,3,0
2020-05-28 09:36:57.846547,6597,15,38,64,60,33
2020-05-28 09:36:57.846555,6598,10,41,8,84,33
2020-05-28 09:36:57.846572,6599,37,56,96,0,4
2020-05-28 09:36:57.846588,6600,9,84,38,15,13
2020-05-28 09:36:57.846599,6601,10,84,73,4,35
2020-05-28 09:36:57.846607,6602,31,18,61,41,28
2020-05-28 09:36:57.846615,6603,22,19,88,8,37
2020-05-28 09:36:57.846623,6604,31,33,82,72,17
2020-05-28 09:36:57.846631,6605,12,65,43,69,2
2020-05-28 09:36:57.846638,6606,39,33,41,28,8
2020-05-28 09:36:57.846646,6607,9,43,34,42,22
2020-05-28 09:36:57.846654,6608,22,50,30,41,4
2020-05-28 09:36:57.846662,6609,8,34,65,66,17
2020-05-28 09:36:57.846670,6610,24,25,28,39,34
2020-05-28 09:36:57.846678,6611,25,72,15,77,29
2020-05-28 09:36:57.846686,6612,23,60,72,67,36
2020-05-28 09:36:57.846693,6613,5,86,2,30,21
2020-05-28 09:36:57.846701,6614,8,88,19,90,25
2020-05-28 09:36:57.846710,6615,9,30,66,94,32
2020-05-28 09:36:57.846718,6616,39,19,0,61,39
2020-05-28 09:36:57.846726,6617,31,72,38,35,31
2020-05-28 09:36:57.846734,6618,23,28,87,68,34
2020-05-28 09:36:57.846741,6619,26,70,44,60,31
2020-05-28 09:36:57.846749,6620,36,70,80,28,36
2020-05-28 09:36:57.846757,6621,34,89,70,12,7
2020-05-28 09:36:57.846765,6622,24,65,12,52,30
2020-05-28 09:36:57.846773,6623,16,73,87,79,7
2020-05-28 09:36:57.846781,6624,33,25,12,5,14
2020-05-28 09:36:57.846788,6625,39,34,77,31,26
2020-05-28 09:36:57.846796,6626,4,77,84,62,8
2020-05-28 09:36:57.846804,6627,4,82,3,95,17
2020-05-28 09:36:57.846812,6628,2,19,17,0,19
2020-05-28 09:36:57.846820,6629,18,83,28,77,2
2020-05-28 09:36:57.846828,6630,34,82,17,40,2
2020-05-28 09:36:57.846836,6631,34,18,89,80,25
2020-05-28 09:36:57.846843,6632,29,22,76,60,32
2020-05-28 09:36:57.846851,6633,37,36,94,21,10
2020-05-28 09:36:57.846859,6634,24,85,84,86,7
2020-05-28 09:36:57.846867,6635,38,68,20,66,5
2020-05-28 09:36:57.846875,6636,6,40,50,93,5
2020-05-28 09:36:57.846883,6637,31,51,47,24,30
